culture,variete,region,annee,type_sol,clay_pct,sand_pct,ph,irrigation,n_kg_ha,p2o5_kg_ha,k2o_kg_ha,semis_jour,precip_total_mm,etp_total_mm,tmax_mean,tmin_mean,hot_days,rainy_days,precip_etp_ratio,days_in_period,rendement_qx_ha
olivier,Haouzia,El Jadida,2022,Sablo-limoneux,15,60,6.9,0,36.0,24.0,42.0,335,291.6,1164.47,22.450303030303033,16.293333333333333,7,109,0.2504143515934288,330,15.2
olivier,Haouzia,El Jadida,2022,Sablo-limoneux,15,60,6.9,0,60.0,40.0,70.0,305,255.2,1133.23,22.094848484848484,15.975757575757578,5,104,0.22519700325617922,330,21.1
olivier,Haouzia,El Jadida,2022,Sablo-limoneux,15,60,6.9,0,60.0,40.0,70.0,320,254.3,1148.6,22.258181818181818,16.112727272727273,6,102,0.22139996517499566,330,26.3
olivier,Haouzia,El Jadida,2022,Sablo-limoneux,15,60,6.9,0,60.0,40.0,70.0,335,291.6,1164.47,22.450303030303033,16.293333333333333,7,109,0.2504143515934288,330,21.8
olivier,Haouzia,El Jadida,2022,Sablo-limoneux,15,60,6.9,0,78.0,52.0,91.0,305,255.2,1133.23,22.094848484848484,15.975757575757578,5,104,0.22519700325617922,330,19.0
olivier,Haouzia,El Jadida,2022,Sablo-limoneux,15,60,6.9,0,78.0,52.0,91.0,320,254.3,1148.6,22.258181818181818,16.112727272727273,6,102,0.22139996517499566,330,23.7
olivier,Haouzia,El Jadida,2022,Sablo-limoneux,15,60,6.9,0,78.0,52.0,91.0,335,291.6,1164.47,22.450303030303033,16.293333333333333,7,109,0.2504143515934288,330,19.6
olivier,Haouzia,El Jadida,2022,Sablo-limoneux,15,60,6.9,1,36.0,24.0,42.0,305,255.2,1133.23,22.094848484848484,15.975757575757578,5,104,0.22519700325617922,330,17.7
olivier,Haouzia,El Jadida,2022,Sablo-limoneux,15,60,6.9,1,36.0,24.0,42.0,320,254.3,1148.6,22.258181818181818,16.112727272727273,6,102,0.22139996517499566,330,22.1
olivier,Haouzia,El Jadida,2022,Sablo-limoneux,15,60,6.9,1,36.0,24.0,42.0,335,291.6,1164.47,22.450303030303033,16.293333333333333,7,109,0.2504143515934288,330,18.3
olivier,Haouzia,El Jadida,2022,Sablo-limoneux,15,60,6.9,1,60.0,40.0,70.0,305,255.2,1133.23,22.094848484848484,15.975757575757578,5,104,0.22519700325617922,330,25.4
olivier,Haouzia,El Jadida,2022,Sablo-limoneux,15,60,6.9,1,60.0,40.0,70.0,320,254.3,1148.6,22.258181818181818,16.112727272727273,6,102,0.22139996517499566,330,31.5
olivier,Haouzia,El Jadida,2022,Sablo-limoneux,15,60,6.9,1,60.0,40.0,70.0,335,291.6,1164.47,22.450303030303033,16.293333333333333,7,109,0.2504143515934288,330,26.1
olivier,Haouzia,El Jadida,2022,Sablo-limoneux,15,60,6.9,1,78.0,52.0,91.0,305,255.2,1133.23,22.094848484848484,15.975757575757578,5,104,0.22519700325617922,330,22.8
olivier,Haouzia,El Jadida,2022,Sablo-limoneux,15,60,6.9,1,78.0,52.0,91.0,320,254.3,1148.6,22.258181818181818,16.112727272727273,6,102,0.22139996517499566,330,28.4
olivier,Haouzia,El Jadida,2022,Sablo-limoneux,15,60,6.9,1,78.0,52.0,91.0,335,291.6,1164.47,22.450303030303033,16.293333333333333,7,109,0.2504143515934288,330,23.5
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,0,36.0,24.0,42.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,14.6
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,0,36.0,24.0,42.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,18.2
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,0,36.0,24.0,42.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,14.8
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,0,60.0,40.0,70.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,20.8
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,0,60.0,40.0,70.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,25.9
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,0,60.0,40.0,70.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,21.2
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,0,78.0,52.0,91.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,18.7
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,0,78.0,52.0,91.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,23.4
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,0,78.0,52.0,91.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,19.1
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,1,36.0,24.0,42.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,17.5
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,1,36.0,24.0,42.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,21.8
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,1,36.0,24.0,42.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,17.8
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,1,60.0,40.0,70.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,25.0
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,1,60.0,40.0,70.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,31.1
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,1,60.0,40.0,70.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,25.5
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,1,78.0,52.0,91.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,22.5
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,1,78.0,52.0,91.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,28.0
olivier,Picholine,El Jadida,2023,Argileux,45,20,7.0,1,78.0,52.0,91.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,22.9
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,0,36.0,24.0,42.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,16.1
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,0,36.0,24.0,42.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,20.1
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,0,36.0,24.0,42.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,16.4
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,0,60.0,40.0,70.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,23.0
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,0,60.0,40.0,70.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,28.7
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,0,60.0,40.0,70.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,23.4
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,0,78.0,52.0,91.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,20.7
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,0,78.0,52.0,91.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,25.8
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,0,78.0,52.0,91.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,21.1
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,1,36.0,24.0,42.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,19.3
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,1,36.0,24.0,42.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,24.1
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,1,36.0,24.0,42.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,19.7
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,1,60.0,40.0,70.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,27.6
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,1,60.0,40.0,70.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,34.4
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,1,60.0,40.0,70.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,28.1
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,1,78.0,52.0,91.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,24.9
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,1,78.0,52.0,91.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,31.0
olivier,Arbequina,El Jadida,2023,Argileux,45,20,7.0,1,78.0,52.0,91.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,25.3
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,0,36.0,24.0,42.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,15.3
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,0,36.0,24.0,42.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,19.1
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,0,36.0,24.0,42.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,15.6
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,0,60.0,40.0,70.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,21.9
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,0,60.0,40.0,70.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,27.3
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,0,60.0,40.0,70.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,22.3
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,0,78.0,52.0,91.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,19.7
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,0,78.0,52.0,91.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,24.6
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,0,78.0,52.0,91.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,20.1
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,1,36.0,24.0,42.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,18.4
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,1,36.0,24.0,42.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,22.9
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,1,36.0,24.0,42.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,18.8
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,1,60.0,40.0,70.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,26.3
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,1,60.0,40.0,70.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,32.8
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,1,60.0,40.0,70.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,26.8
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,1,78.0,52.0,91.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,23.7
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,1,78.0,52.0,91.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,29.5
olivier,Haouzia,El Jadida,2023,Argileux,45,20,7.0,1,78.0,52.0,91.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,24.1
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,0,36.0,24.0,42.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,17.2
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,0,36.0,24.0,42.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,21.4
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,0,36.0,24.0,42.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,17.5
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,0,60.0,40.0,70.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,24.5
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,0,60.0,40.0,70.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,30.5
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,0,60.0,40.0,70.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,25.0
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,0,78.0,52.0,91.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,22.1
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,0,78.0,52.0,91.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,27.5
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,0,78.0,52.0,91.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,22.5
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,1,36.0,24.0,42.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,20.6
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,1,36.0,24.0,42.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,25.6
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,1,36.0,24.0,42.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,21.0
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,1,60.0,40.0,70.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,29.4
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,1,60.0,40.0,70.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,36.6
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,1,60.0,40.0,70.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,29.9
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,1,78.0,52.0,91.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,26.5
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,1,78.0,52.0,91.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,33.0
olivier,Picholine,El Jadida,2023,Limoneux,25,30,7.2,1,78.0,52.0,91.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,26.9
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,0,36.0,24.0,42.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,19.0
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,0,36.0,24.0,42.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,23.6
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,0,36.0,24.0,42.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,19.3
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,0,60.0,40.0,70.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,27.1
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,0,60.0,40.0,70.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,33.7
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,0,60.0,40.0,70.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,27.6
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,0,78.0,52.0,91.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,24.4
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,0,78.0,52.0,91.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,30.4
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,0,78.0,52.0,91.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,24.8
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,1,36.0,24.0,42.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,22.8
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,1,36.0,24.0,42.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,28.3
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,1,36.0,24.0,42.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,23.2
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,1,60.0,40.0,70.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,32.5
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,1,60.0,40.0,70.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,40.5
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,1,60.0,40.0,70.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,33.1
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,1,78.0,52.0,91.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,29.3
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,1,78.0,52.0,91.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,36.4
olivier,Arbequina,El Jadida,2023,Limoneux,25,30,7.2,1,78.0,52.0,91.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,29.8
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,0,36.0,24.0,42.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,18.1
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,0,36.0,24.0,42.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,22.5
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,0,36.0,24.0,42.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,18.4
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,0,60.0,40.0,70.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,25.8
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,0,60.0,40.0,70.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,32.1
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,0,60.0,40.0,70.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,26.3
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,0,78.0,52.0,91.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,23.2
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,0,78.0,52.0,91.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,28.9
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,0,78.0,52.0,91.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,23.6
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,1,36.0,24.0,42.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,21.7
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,1,36.0,24.0,42.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,27.0
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,1,36.0,24.0,42.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,22.1
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,1,60.0,40.0,70.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,31.0
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,1,60.0,40.0,70.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,38.6
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,1,60.0,40.0,70.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,31.5
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,1,78.0,52.0,91.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,27.9
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,1,78.0,52.0,91.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,34.7
olivier,Haouzia,El Jadida,2023,Limoneux,25,30,7.2,1,78.0,52.0,91.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,28.4
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,0,36.0,24.0,42.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,12.0
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,0,36.0,24.0,42.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,15.0
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,0,36.0,24.0,42.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,12.2
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,0,60.0,40.0,70.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,17.2
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,0,60.0,40.0,70.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,21.4
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,0,60.0,40.0,70.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,17.5
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,0,78.0,52.0,91.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,15.4
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,0,78.0,52.0,91.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,19.2
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,0,78.0,52.0,91.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,15.7
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,1,36.0,24.0,42.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,14.4
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,1,36.0,24.0,42.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,18.0
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,1,36.0,24.0,42.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,14.7
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,1,60.0,40.0,70.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,20.6
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,1,60.0,40.0,70.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,25.6
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,1,60.0,40.0,70.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,21.0
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,1,78.0,52.0,91.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,18.5
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,1,78.0,52.0,91.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,23.1
olivier,Picholine,El Jadida,2023,Sableux,10,80,6.8,1,78.0,52.0,91.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,18.9
olivier,Arbequina,El Jadida,2023,Sableux,10,80,6.8,0,36.0,24.0,42.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,13.3
olivier,Arbequina,El Jadida,2023,Sableux,10,80,6.8,0,36.0,24.0,42.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,16.5
olivier,Arbequina,El Jadida,2023,Sableux,10,80,6.8,0,36.0,24.0,42.0,335,262.4,1188.56,22.316363636363636,16.012727272727275,4,110,0.2207713535707074,330,13.5
olivier,Arbequina,El Jadida,2023,Sableux,10,80,6.8,0,60.0,40.0,70.0,305,240.10000000000002,1164.97,22.052424242424244,15.564545454545454,4,102,0.2060997278899886,330,19.0
olivier,Arbequina,El Jadida,2023,Sableux,10,80,6.8,0,60.0,40.0,70.0,320,239.1,1175.7,22.161515151515154,15.74151515151515,4,104,0.20336820617504464,330,23.6
